         8829825 function calls (8749251 primitive calls) in 429.982 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      101    0.003    0.000    4.014    0.040 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\reporters.py:31(write_vtk)
        2    0.003    0.001    0.003    0.001 {method 'copy_from_bbox' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        3    0.003    0.001    0.018    0.006 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\colors.py:588(__call__)
1963/1245    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:180(_invalidate_internal)
        2    0.002    0.001    0.009    0.005 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:564(_get_pdf_charprocs)
       45    0.002    0.000    0.002    0.000 {built-in method nt.stat}
     4852    0.002    0.000    0.003    0.000 {built-in method _abc._abc_instancecheck}
    13063    0.002    0.000    0.002    0.000 {function RcParams.__getitem__ at 0x000001840038ED30}
     1583    0.002    0.000    0.016    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1813(frozen)
      101    0.002    0.000    4.010    0.040 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\hl.py:187(gridToVTK)
     1191    0.002    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:70(_wrapreduction)
      112    0.002    0.000    0.021    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\lines.py:276(__init__)
      877    0.002    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:697(__hash__)
      507    0.002    0.000    0.035    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:39(_wrapit)
     1519    0.002    0.000    0.012    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2468(composite_transform_factory)
       16    0.002    0.000    0.002    0.000 {built-in method tensor}
    582/6    0.002    0.000    0.342    0.057 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:33(draw_wrapper)
      277    0.002    0.000    0.079    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\patches.py:166(contains_point)
     1728    0.002    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1206(score_weight)
      325    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:380(height)
     1229    0.002    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\numerictypes.py:359(issubdtype)
  554/277    0.002    0.000    0.021    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2331(frozen)
     1212    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\xml.py:57(openElement)
        2    0.002    0.001    0.002    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:85(__init__)
      354    0.002    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1726(normalize_kwargs)
    11561    0.002    0.000    0.002    0.000 {method 'pop' of 'dict' objects}
        1    0.002    0.002    0.027    0.027 C:\Users\yukar\PycharmProjects\CSCI596\lettuce\simulation.py:27(__init__)
      274    0.002    0.000    0.070    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:3039(_mouse_event_to_message)
     8984    0.002    0.000    0.009    0.000 {built-in method builtins.next}
 1278/639    0.002    0.000    0.008    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2409(inverted)
    19390    0.002    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\inspect.py:2558(kind)
      258    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:99(__init__)
      274    0.002    0.000    0.008    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:638(__init__)
      274    0.002    0.000    0.197    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:320(mouseMoveEvent)
        1    0.002    0.002  417.109  417.109 C:\Users\yukar\PycharmProjects\CSCI596\flow2D.py:136(simulationOutput)
     2458    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\numerictypes.py:285(issubclass_)
       13    0.002    0.000    0.002    0.000 {built-in method marshal.loads}
     1212    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\xml.py:67(closeElement)
      481    0.002    0.000    0.002    0.000 {method 'astype' of 'numpy.ndarray' objects}
        2    0.002    0.001    0.002    0.001 {built-in method drawImage}
      375    0.002    0.000    0.012    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1956(rotate)
     8856    0.002    0.000    0.002    0.000 {method 'items' of 'dict' objects}
     1402    0.002    0.000    0.002    0.000 {built-in method matplotlib._path.affine_transform}
     1212    0.002    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\_dtype.py:307(_name_includes_bit_suffix)
      168    0.002    0.000    0.070    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\text.py:864(get_window_extent)
      606    0.002    0.000    0.007    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\vtk.py:478(addHeader)
1402/1401    0.002    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1829(transform_affine)
     2092    0.002    0.000    0.003    0.000 {built-in method builtins.any}
